occ_code,occupation_title,observed_exposure,theoretical_exposure,human_theoretical_exposure,annual_mean_wage,total_employment,computer_use_score,physical_presence_index,customer_facing_index,education_index,task_usage_pct,frontline_origin_task_usage_pct,major_group,frontline_soc,calibrated_employment_pct,any_ai_use,log_wage,ai_access_gap,frontline_physical,frontline_customer
43-5041,"Meter Readers, Utilities",0.0,0.5416666666666666,0.625,53610.0,19900.0,3.41,3.8649999999999998,3.7999999999999994,2.7088,0.0,0.0,43,1,0.013104710954912295,0.0,10.889490896821583,0.5416666666666666,1.0,0.0
43-5051,Postal Service Clerks,0.0,0.4814814814814814,0.4074074074074074,59240.0,78130.0,3.66,2.7600000000000002,4.256666666666667,2.348,0.0032730481504658782,0.0032730481504658782,43,1,0.05145080738227626,0.0,10.989352268381735,0.4814814814814814,0.0,0.0
43-5052,Postal Service Mail Carriers,0.0,0.2564102564102564,0.5128205128205128,59340.0,331600.0,1.74,3.625,4.023333333333333,1.9986999999999997,0.0,0.0,43,1,0.21836794736929233,0.0,10.991038893844813,0.2564102564102564,1.0,0.0
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",0.0,0.1,0.2,56350.0,116540.0,2.98,2.8625,3.1533333333333338,1.998000199980002,0.0,0.0,43,1,0.07674487510982306,0.0,10.939337519467923,0.1,0.0,0.0
43-5061,"Production, Planning, and Expediting Clerks",0.0934,0.9230769230769232,0.8846153846153847,57610.0,393980.0,4.35,2.1475,4.223333333333334,2.718828117188281,0.054856287001809174,0.054856287001809174,43,1,0.2594469357797159,1.0,10.961451442726428,0.8296769230769232,0.0,0.0
43-5071,"Shipping, Receiving, and Inventory Clerks",0.0,0.7142857142857142,0.5238095238095237,42730.0,844120.0,3.25,3.255,4.510000000000001,2.831316868313168,0.010080988303435021,0.010080988303435021,43,1,0.5558768146362094,0.0,10.66265652863807,0.7142857142857142,1.0,1.0
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",0.0,0.3793103448275862,0.3793103448275862,44240.0,51250.0,3.89,2.79,4.090000000000001,2.3804999999999996,0.08352818879989093,0.08352818879989093,43,1,0.033749569670314325,0.0,10.697384636196217,0.3793103448275862,0.0,0.0
43-6011,Executive Secretaries and Executive Administrative Assistants,0.2336,0.918918918918919,0.8648648648648649,73680.0,483570.0,4.41,1.5225,4.403333333333333,4.489000000000001,0.20044146873453486,0.20044146873453486,43,1,0.3184444762043688,1.0,11.207486670929189,0.6853189189189189,0.0,0.0
43-6012,Legal Secretaries and Administrative Assistants,0.0,1.0,1.0,56330.0,152790.0,4.33,1.6974999999999998,4.0,4.132,0.00916453482130462,0.00916453482130462,43,1,0.10061652194980149,0.0,10.93898253188876,1.0,0.0,0.0
43-6013,Medical Secretaries and Administrative Assistants,0.3623,1.0,0.8518518518518519,43380.0,749500.0,4.46,1.375,4.39,2.948294829482948,0.0133540364539009,0.0133540364539009,43,1,0.4935668774224505,1.0,10.677753784380865,0.6376999999999999,0.0,0.0
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.4528,0.903846153846154,0.7692307692307693,45490.0,1785430.0,4.38,1.59,4.5,3.38013801380138,0.21837777259908794,0.21837777259908794,43,1,1.1757559839311085,1.0,10.72524780056405,0.451046153846154,0.0,1.0
43-9021,Data Entry Keyers,0.6707,0.9285714285714284,0.7857142857142857,40130.0,154230.0,4.71,1.3775,3.6733333333333333,2.9377999999999997,0.02134027394103783,0.02134027394103783,43,1,0.10156480254151372,1.0,10.599879463260962,0.2578714285714284,0.0,0.0
43-9022,Word Processors and Typists,0.2385,0.7837837837837838,0.7837837837837838,47170.0,37200.0,4.15,1.4849999999999999,4.586666666666667,2.9787999999999997,0.4156771151091761,0.4156771151091761,43,1,0.024497248619233032,1.0,10.761513376278307,0.5452837837837838,0.0,1.0
43-9031,Desktop Publishers,0.464,0.967741935483871,0.935483870967742,57680.0,5220.0,4.47,1.3925,3.97,3.9508000000000005,0.159855671668757,0.159855671668757,43,1,0.0034375171449568935,1.0,10.96266577195883,0.503741935483871,0.0,0.0
43-9041,Insurance Claims and Policy Processing Clerks,0.1467,1.0,0.7619047619047619,49530.0,241650.0,4.42,1.3125,3.9266666666666663,3.155615561556155,0.17216233271450843,0.17216233271450843,43,1,0.15913333679671138,1.0,10.810333825582283,0.8533,0.0,0.0
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",0.0,0.3243243243243243,0.1891891891891892,38370.0,66600.0,3.29,2.5225,4.253333333333334,1.7311999999999999,0.008117159413155474,0.008117159413155474,43,1,0.0438579773666914,0.0,10.555031183240999,0.3243243243243243,0.0,0.0
43-9061,"Office Clerks, General",0.4504,0.7878787878787878,0.7878787878787878,43560.0,2496370.0,4.25,1.6724999999999999,4.55,3.4468999999999994,0.3352910525337323,0.3352910525337323,43,1,1.643930014397709,1.0,10.681894577046897,0.3374787878787878,0.0,1.0
43-9071,"Office Machine Operators, Except Computer",0.0239,0.5,0.3529411764705882,39600.0,27960.0,3.99,2.1475000000000004,3.8499999999999996,2.9618,0.04294239173411325,0.04294239173411325,43,1,0.01841244815574612,1.0,10.586584397242571,0.4761,0.0,0.0
43-9081,Proofreaders and Copy Markers,0.1781,1.0,1.0,51100.0,5490.0,4.1,1.3175,3.856666666666667,4.891489148914891,0.03534892002503215,0.03534892002503215,43,1,0.0036153197559029393,1.0,10.841539776191796,0.8219,0.0,0.0
43-9111,Statistical Assistants,0.5099,0.9565217391304348,1.0,53900.0,7200.0,4.78,1.5724999999999998,3.9166666666666665,6.165616561656166,0.4307331366013196,0.4307331366013196,43,1,0.004741402958561233,1.0,10.89488575689709,0.4466217391304348,0.0,0.0
43-9199,,,,,46620.0,172020.0,,,,,0.0,0.0,43,1,0.1132800190182921,,10.749784912589748,,,
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.0,0.4210526315789473,0.3157894736842105,60790.0,27150.0,2.91,3.4250000000000003,4.07,3.7197999999999998,0.004451345484633667,0.0,45,0,0.01791550834222653,0.0,11.015180580742769,0.4210526315789473,1.0,0.0
45-2011,Agricultural Inspectors,0.0,0.5,0.4583333333333333,52170.0,12660.0,3.93,3.665,4.413333333333333,3.102899999999999,0.02081658623696336,0.0,45,0,0.008353971845767506,0.0,10.86226289601644,0.5,1.0,0.0
45-2021,Animal Breeders,0.0,0.2424242424242424,0.1212121212121212,53520.0,1360.0,2.97,3.41,3.116666666666667,2.3153,0.004713189336670953,0.0,45,0,0.0008974250955958777,0.0,10.887810694802111,0.2424242424242424,1.0,0.0
45-2041,"Graders and Sorters, Agricultural Products",0.0,0.1,0.1,34880.0,23430.0,1.86,2.6050000000000004,3.3066666666666666,1.5543,0.0,0.0,45,0,0.015460786757214273,0.0,10.459668878022915,0.1,0.0,0.0
45-2091,Agricultural Equipment Operators,0.0,0.0,0.0,41850.0,28910.0,2.38,3.165,3.2433333333333336,1.771077107710771,0.0,0.0,45,0,0.019076881995350604,0.0,10.641847075917621,0.0,0.0,0.0
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",0.0203,0.2142857142857142,0.1428571428571428,36140.0,258730.0,2.64,3.6449999999999996,3.4966666666666666,3.00979902009799,0.04425161099429969,0.0,45,0,0.17072852572317748,1.0,10.49515556414622,0.1939857142857142,1.0,0.0
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",0.0,0.125,0.15625,37060.0,32590.0,2.5,3.7925,3.7933333333333334,2.9699,0.0,0.0,45,0,0.02150520872461004,0.0,10.520293499839351,0.125,1.0,0.0
45-2099,,,,,45660.0,6040.0,,,,,0.0,0.0,45,0,0.003985623218675809,,10.728977920083787,,,
45-3031,,,0.087719298245614,0.0175438596491228,,,2.47,3.885,3.903333333333333,2.1,0.0,0.0,45,0,,,,,1.0,0.0
45-4011,Forest and Conservation Workers,0.0,0.0434782608695652,0.1304347826086956,36860.0,5750.0,3.17,3.8425000000000002,4.336666666666667,4.2844999999999995,0.0,0.0,45,0,0.003794260514467865,0.0,10.514882231223813,0.0434782608695652,1.0,0.0
45-4021,Fallers,0.0,0.0625,0.125,61190.0,4800.0,1.11,3.755,2.8233333333333337,1.4418,0.0,0.0,45,0,0.0031673826903383918,0.0,11.021739056456585,0.0625,1.0,0.0
45-4022,Logging Equipment Operators,0.0,0.1875,0.125,49790.0,23720.0,2.44,2.5,3.68,1.4546999999999999,0.0,0.0,45,0,0.015652149461422217,0.0,10.815569439636228,0.1875,0.0,0.0
45-4023,Log Graders and Scalers,0.0,0.4210526315789473,0.3157894736842105,47120.0,3640.0,3.52,3.7299999999999995,3.8800000000000003,2.2897000000000007,0.0,0.0,45,0,0.0024019318735066133,0.0,10.760452818325469,0.4210526315789473,1.0,0.0
45-4029,,,,,52950.0,2540.0,,,,,0.0,0.0,45,0,0.0016760733403040655,,10.877103351029552,,,
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,0.0296,0.8,0.43333333333333335,81340.0,777420.0,2.9749999999999996,3.62625,4.4816666666666665,2.778577857785779,0.03796735854540481,0.0,47,0,0.5119510635625161,1.0,11.306393179461216,0.7704000000000001,1.0,1.0
47-2011,Boilermakers,0.0,0.0606060606060606,0.0,73840.0,11130.0,3.15,3.6625,4.45,2.6393360663933607,0.0,0.0,47,0,0.007329391239549799,0.0,11.209655869176734,0.0606060606060606,1.0,1.0
47-2021,Brickmasons and Blockmasons,0.0,0.0769230769230769,0.0,63430.0,56830.0,1.77,4.295,3.5666666666666664,2.2141214121412145,0.0,0.0,47,0,0.037424016544799196,0.0,11.057692214627943,0.0769230769230769,1.0,0.0
47-2022,Stonemasons,0.0,0.0,0.0,56930.0,9790.0,2.07,3.6275,4.273333333333333,1.5792000000000002,0.0,0.0,47,0,0.006446966777645331,0.0,10.949577721945127,0.0,1.0,0.0
47-2031,Carpenters,0.0,0.2444444444444444,0.1333333333333333,60970.0,700290.0,2.63,3.65,4.21,2.2055000000000002,0.012830348749826427,0.0,47,0,0.4611589749455821,0.0,11.018137218901861,0.2444444444444444,1.0,0.0
47-2041,Carpet Installers,0.0,0.125,0.0625,52290.0,15560.0,1.35,2.3675,4.096666666666667,1.9328,0.0,0.0,47,0,0.010246660169577256,0.0,10.864560427182177,0.125,0.0,0.0
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",0.0,0.0,0.0,56680.0,25150.0,1.81,2.4749999999999996,4.316666666666667,1.993899389938994,0.0,0.0,47,0,0.016561921803654758,0.0,10.945176693804617,0.0,0.0,0.0
47-2043,Floor Sanders and Finishers,0.0,0.1428571428571428,0.0,49910.0,5070.0,2.01,3.235,3.9366666666666674,1.745,0.0,0.0,47,0,0.0033387253894445173,0.0,10.817976662463655,0.1428571428571428,0.0,0.0
47-2044,Tile and Stone Setters,0.0,0.15,0.075,53920.0,42420.0,1.32,3.0650000000000004,3.64,1.8899000000000001,0.011259285637602711,0.0,47,0,0.02793466095073697,0.0,10.895256745586188,0.15,0.0,0.0
47-2051,Cement Masons and Concrete Finishers,0.0,0.0,0.0,57410.0,203560.0,2.01,4.140000000000001,3.6599999999999997,1.628062806280628,0.028148214094007175,0.0,47,0,0.13404949512333844,0.0,10.957973783161682,0.0,1.0,0.0
47-2053,Terrazzo Workers and Finishers,0.0,0.0,0.0454545454545454,54220.0,1460.0,1.59,3.14,3.3266666666666667,2.080791920807919,0.0031421262244472354,0.0,47,0,0.0009614475480451668,0.0,10.900805123052656,0.0,0.0,0.0
47-2061,Construction Laborers,0.0281,0.1,0.05,49280.0,1019090.0,2.25,3.8175,3.853333333333333,2.0921999999999996,0.0,0.0,47,0,0.6710969737927048,1.0,10.805273598207402,0.0719,1.0,0.0
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",0.0,0.0,0.0,55170.0,43080.0,2.16,3.16,3.6333333333333333,1.7960000000000003,0.0,0.0,47,0,0.02836928792451081,0.0,10.918174606266476,0.0,0.0,0.0
47-2072,Pile Driver Operators,0.0,0.0,0.0,70260.0,3010.0,2.11,3.455,3.853333333333333,2.1811818818118187,0.0,0.0,47,0,0.0019821624106958575,0.0,11.159957925819818,0.0,1.0,0.0
47-2073,Operating Engineers and Other Construction Equipment Operators,0.0,0.0652173913043478,0.1739130434782608,62180.0,450370.0,2.45,3.2275,4.326666666666667,2.3183999999999996,0.0030112042984285917,0.0,47,0,0.29658022754322044,0.0,11.037788683612744,0.0652173913043478,0.0,0.0
47-2081,Drywall and Ceiling Tile Installers,0.0,0.0833333333333333,0.0416666666666666,61480.0,90860.0,1.37,3.7775000000000003,3.723333333333334,2.1601,0.015710631122236477,0.0,47,0,0.059833646722865654,0.0,11.026467197652533,0.0833333333333333,1.0,0.0
47-2082,Tapers,0.0,0.0,0.0,69300.0,15560.0,1.07,3.5250000000000004,3.373333333333333,1.9628999999999999,0.0032730481504658782,0.0,47,0,0.010246660169577256,0.0,11.146200185177994,0.0,1.0,0.0
47-2111,Electricians,0.0,0.1951219512195122,0.2439024390243902,67810.0,712580.0,2.36,4.2825,4.51,2.7986201379862017,0.013484958379919542,0.0,47,0,0.46925225601782533,0.0,11.124464955677889,0.1951219512195122,1.0,1.0
47-2121,Glaziers,0.0,0.1666666666666666,0.0625,58320.0,53390.0,2.01,3.9350000000000005,4.013333333333333,1.9239076092390759,0.008902690969267234,0.0,47,0,0.0351586880754325,0.0,10.97370036668254,0.1666666666666666,1.0,0.0
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",0.0,0.1,0.1,52080.0,38510.0,1.58,3.8850000000000002,3.6200000000000006,1.7305,0.0,0.0,47,0,0.025359825393985874,0.0,10.860536276882451,0.1,1.0,0.0
47-2132,"Insulation Workers, Mechanical",0.0439,0.0909090909090909,0.0909090909090909,60530.0,22850.0,1.85,3.7775,3.856666666666667,2.1327867213278675,0.0,0.0,47,0,0.015047312652624701,1.0,11.010894388885733,0.047009090909090896,1.0,0.0
47-2141,"Painters, Construction and Maintenance",0.0,0.0571428571428571,0.0571428571428571,52110.0,215910.0,1.62,3.4175,4.343333333333333,2.3536000000000006,0.00916453482130462,0.0,47,0,0.14218228773865202,0.0,10.86111214790326,0.0571428571428571,1.0,0.0
47-2142,Paperhangers,0.0,0.054054054054054,0.0,54020.0,1830.0,1.91,3.2824999999999998,3.3833333333333333,2.1626999999999996,0.0,0.0,47,0,0.0012051020636456543,0.0,10.897109627346607,0.054054054054054,1.0,0.0
47-2151,Pipelayers,0.0,0.0714285714285714,0.0,52840.0,34840.0,2.1,3.605,4.2,1.3632000000000002,0.0,0.0,47,0,0.022943036009516173,0.0,10.875023758636262,0.0714285714285714,1.0,0.0
47-2152,"Plumbers, Pipefitters, and Steamfitters",0.0116,0.13211382113821135,0.1043360433604336,67840.0,436160.0,2.5300000000000002,3.9124999999999996,4.003333333333333,3.1830908454577274,0.06205699293283415,0.0,47,0,0.287222577092726,1.0,11.124907270465785,0.12051382113821135,1.0,0.0
47-2161,Plasterers and Stucco Masons,0.0,0.0769230769230769,0.0769230769230769,59050.0,22310.0,2.23,3.59,3.6200000000000006,1.3893,0.0,0.0,47,0,0.014691708764991554,0.0,10.986139821625509,0.0769230769230769,1.0,0.0
47-2171,Reinforcing Iron and Rebar Workers,0.0,0.1428571428571428,0.0,60290.0,17400.0,1.79,3.8649999999999998,3.7433333333333336,1.9302,0.0,0.0,47,0,0.011458347490401302,0.0,11.006921531483451,0.1428571428571428,1.0,0.0
47-2181,Roofers,0.0157,0.08,0.0,55840.0,135140.0,2.16,4.047499999999999,4.170000000000001,2.5864172834566914,0.0,0.0,47,0,0.08899316550878346,1.0,10.930245737436254,0.0643,1.0,0.0
47-2211,Sheet Metal Workers,0.0,0.131578947368421,0.0789473684210526,64270.0,116190.0,2.5,3.5675,3.5799999999999996,2.366063393660634,0.02749360446391396,0.0,47,0,0.07651410315573146,0.0,11.070848238365333,0.131578947368421,1.0,0.0
47-2221,Structural Iron and Steel Workers,0.0491,0.0571428571428571,0.0,68220.0,63780.0,1.39,4.175000000000001,3.9099999999999997,2.106989301069893,0.0,0.0,47,0,0.04200077028378133,1.0,11.130493055972638,0.008042857142857102,1.0,0.0
47-2231,Solar Photovoltaic Installers,0.0,0.22,0.22,53140.0,24510.0,2.7,4.005,4.1933333333333325,2.9843015698430153,0.07973145294535026,0.0,47,0,0.016140465344237697,0.0,10.880685219313804,0.22,1.0,0.0
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",0.0,0.0,0.0,45590.0,16460.0,1.43,3.8699999999999997,3.9133333333333336,2.3722,0.004713189336670953,0.0,47,0,0.010839333315632497,0.0,10.727443673207487,0.0,1.0,0.0
47-3012,Helpers--Carpenters,0.0,0.0,0.0,40860.0,21770.0,1.86,3.84,3.853333333333333,2.1367000000000003,0.0,0.0,47,0,0.01433610487735841,0.0,10.617906868371612,0.0,1.0,0.0
47-3013,Helpers--Electricians,0.0,0.024390243902439,0.0,41240.0,68670.0,2.74,4.0775,4.029999999999999,2.1719,0.0,0.0,47,0,0.045220961044014796,0.0,10.627163938130897,0.024390243902439,1.0,0.0
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",0.0,0.0,0.0,38750.0,7700.0,1.04,3.545,3.8966666666666665,1.4062000000000001,0.0,0.0,47,0,0.005070648027361496,0.0,10.564886034781493,0.0,1.0,0.0
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",0.0,0.0,0.0,39460.0,45300.0,2.11,3.8675,3.9166666666666665,2.9773977397739775,0.0,0.0,47,0,0.029831215018113737,0.0,10.583042779576607,0.0,1.0,0.0
47-3016,Helpers--Roofers,0.0,0.0,0.0,42280.0,4540.0,2.71,3.915,3.6199999999999997,3.4323432343234326,0.0,0.0,47,0,0.0029897067589897655,0.0,10.652069439984174,0.0,1.0,0.0
47-3019,,,,,43090.0,27250.0,,,,,0.0,0.0,47,0,0.017944825811116984,,10.671046230609884,,,
47-4011,Construction and Building Inspectors,0.0481,0.6682085786375105,0.4915895710681245,72880.0,133640.0,4.125,3.44125,4.275,3.4097000000000004,0.0688649330858035,0.0,47,0,0.08800537693202472,1.0,11.19656953193384,0.6201085786375105,1.0,0.0
47-4021,Elevator and Escalator Installers and Repairers,0.0,0.2105263157894736,0.1578947368421052,100060.0,23990.0,3.34,3.6725,4.443333333333333,2.6310000000000002,0.0,0.0,47,0,0.015798031970961336,0.0,11.513525285042196,0.2105263157894736,1.0,1.0
47-4031,Fence Erectors,0.0,0.0512820512820512,0.0512820512820512,46650.0,21470.0,2.04,3.9275,4.236666666666667,2.1575157515751577,0.0,0.0,47,0,0.014138547162006666,0.0,10.75042820627549,0.0512820512820512,1.0,0.0
47-4041,Hazardous Materials Removal Workers,0.0,0.1290322580645161,0.064516129032258,53430.0,49960.0,2.6,3.69,4.04,2.8186818681868187,0.00458226741065231,0.0,47,0,0.0328999448632442,0.0,10.886127664951816,0.1290322580645161,1.0,0.0
47-4051,Highway Maintenance Workers,0.0,0.032258064516129,0.0,49070.0,150860.0,3.01,3.9775,4.260000000000001,2.1143,0.0,0.0,47,0,0.09934518979321498,0.0,10.801003129083949,0.032258064516129,1.0,0.0
47-4061,Rail-Track Laying and Maintenance Equipment Operators,0.0,0.0,0.0,67330.0,18770.0,2.08,3.6475,4.013333333333333,1.9022,0.0,0.0,47,0,0.012360527723840945,0.0,11.117361181539327,0.0,1.0,0.0
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,0.0,0.09375,0.15625,49590.0,27900.0,1.59,3.6849999999999996,4.583333333333333,1.8572857285728572,0.002618438520372763,0.0,47,0,0.018372867527712434,0.0,10.81154447948318,0.09375,1.0,1.0
47-4090,,,,,51670.0,28930.0,,,,,0.0,0.0,47,0,0.019051149017086766,,10.85263262128123,,,
47-4091,,,0.0833333333333333,0.1666666666666666,,,1.36,3.525,4.773333333333333,2.3238000000000003,0.0,0.0,47,0,,,,,1.0,1.0
47-4099,,,0.25,0.35,,,3.23,3.76,4.346666666666667,2.4783,0.017281694234460195,0.0,47,0,,,,,1.0,0.0
47-5011,"Derrick Operators, Oil and Gas",0.0,0.0,0.0,58330.0,11510.0,2.42,3.92,3.9599999999999995,1.471947194719472,0.0,0.0,47,0,0.007579631012328678,0.0,10.973871819747684,0.0,1.0,0.0
47-5012,"Rotary Drill Operators, Oil and Gas",0.0,0.0526315789473684,0.0526315789473684,67320.0,12180.0,1.64,3.8649999999999998,4.1866666666666665,2.5791579157915794,0.0,0.0,47,0,0.00802084324328091,0.0,11.117212648304742,0.0526315789473684,1.0,0.0
47-5013,"Service Unit Operators, Oil and Gas",0.0,0.064516129032258,0.2258064516129032,59390.0,46150.0,2.22,3.96,4.176666666666667,1.63,0.021733039719093863,0.0,47,0,0.03039096187827702,0.0,10.991881141009905,0.064516129032258,1.0,0.0
47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",0.0,0.0,0.0,55500.0,32630.0,1.92,2.62,3.706666666666667,1.8254000000000001,0.007855315561118239,0.0,47,0,0.02148769417309164,0.0,10.924138299734526,0.0,0.0,0.0
47-5023,"Earth Drillers, Except Oil and Gas",0.0,0.1818181818181818,0.2272727272727273,60250.0,18010.0,1.79,3.4124999999999996,3.7099999999999995,1.9707970797079706,0.0,0.0,47,0,0.011860048178283188,0.0,11.0062578513529,0.1818181818181818,1.0,0.0
47-5032,"Explosives Workers, Ordnance Handling Experts, and Blasters",0.0,0.1458333333333333,0.2083333333333333,65600.0,4610.0,2.42,3.9349999999999996,4.043333333333333,2.4583,0.0,0.0,47,0,0.003035803559238506,0.0,11.09133097493218,0.1458333333333333,1.0,0.0
47-5041,Continuous Mining Machine Operators,0.0,0.0,0.12,62110.0,15700.0,1.85,3.0275,3.5000000000000004,2.1594,0.0,0.0,47,0,0.010338853770074739,0.0,11.036662285553348,0.0,0.0,0.0
47-5043,"Roof Bolters, Mining",0.0,0.0,0.0,68540.0,1960.0,1.42,4.01,3.516666666666667,1.8670999999999998,0.0,0.0,47,0,0.0012907104069647445,0.0,11.1351727954286,0.0,1.0,0.0
47-5044,"Loading and Moving Machine Operators, Underground Mining",0.0,0.0232558139534883,0.1395348837209302,63620.0,5160.0,1.53,2.7575000000000003,3.2899999999999996,1.7009,0.0034039700764845215,0.0,47,0,0.0033979927040500416,0.0,11.060683165303136,0.0232558139534883,0.0,0.0
